time,Etot,Vpot,Tkin,Pc,Pc_cart,lambda,beta,trans_error,orientation_error,s_n_j1,u_n_j1,s_dot_j1,tau_on_j1,qdot_j1,c_fric_j1,v_fric_j1,power_fric_j1,s_n_j2,u_n_j2,s_dot_j2,tau_on_j2,qdot_j2,c_fric_j2,v_fric_j2,power_fric_j2,s_n_j3,u_n_j3,s_dot_j3,tau_on_j3,qdot_j3,c_fric_j3,v_fric_j3,power_fric_j3
0.0,3.0,2.4150021466281046,0.0,0.0,1.0,0.8050007155427016,1.0,0.3182470538008341,5.243682419723407e-05,5.0,-0.8399058189792233,-0.0,4.199529094896117,0.0,0.0,0.0,0.0,5.0,2.9911624941278845,0.0,-14.955812470639422,0.0,0.0,0.0,0.0,5.0,3.133410573391656,-0.0,-15.66705286695828,-0.0,0.0,-0.0,0.0
0.02,3.0,2.410932247899197,3.192829225710551e-16,4.1705020600010085e-07,1.0000005859661703,0.8036440826330657,1.0,0.3185158063560056,3.6349561656319856e-05,5.0,-0.6768122462621439,-0.0,3.3840612313107195,0.0,0.0,0.0,0.0,5.0,2.2259682934279494,0.0,-11.129841467139748,0.0,0.0,0.0,0.0,5.0,2.3938163349317247,-0.0,-11.969081674658623,-0.0,0.0,-0.0,0.0
0.04,3.0,2.4031869323184085,0.0028133995504262214,0.9794218995615297,1.536697705738481,0.8018142520582248,1.0,0.3187059997817034,0.00020702033284664514,5.000000000001764,0.27487033010645673,-1.5690650248791723e-10,-1.3743516505327684,-5.708382655456035e-10,-9.1,-7.592148931756526e-09,1.038925644159776e-11,4.999923039683683,2.256820510659361,-0.06767489396012231,-11.283928867676433,-0.029986830428242683,-4.7,-0.167926250398159,0.0002919473580157617,4.999931219223788,2.4183941162457296,-0.08216818686382453,-12.091804242204146,-0.033976342529058456,-6.8,-0.2310391291975975,0.00047777798757766096
0.06,3.0,2.4006579488659283,0.003599596382974613,0.9323396075147499,1.8013197728621622,0.8011806252488946,1.0,0.3185779697044879,0.001599246575344364,5.000000512842133,-1.6331525459752145,-0.0021991017071134674,8.165763567425508,0.0013465378433465958,9.1,0.017908953316509723,2.455521891565886e-05,4.999866787053425,2.2323132994389363,-0.04953748726299111,-11.161269124162384,-0.02219109982252121,-4.7,-0.12427015900611876,0.00021411172133863011,4.999850088290112,2.408635345686339,-0.0983880666471404,-12.042815645788526,-0.040848053991794586,-6.8,-0.2777667671442032,0.0005782259980912717
0.08,3.0,2.4013181283744154,0.0033559915837005957,0.6778904382152633,1.886130501708693,0.8013358015266856,1.0,0.31824978330697445,0.0036576565182013967,5.0000007018098325,0.27292145967862286,-1.6666227550476687e-05,-1.3646074899320781,-6.106602086219937e-05,-9.1,-0.0008121780774672516,1.1115007726588734e-06,4.999866710394755,2.174818080875846,-6.750927881701365e-05,-10.873800523735753,-3.104134520981461e-05,-4.7,-0.0001738315331749618,2.917994369015166e-07,4.99975658399723,2.384061427748398,-0.11638688623573158,-11.919726820038889,-0.04881874471902847,-6.8,-0.3319674640893936,0.000696347397947594
0.1,3.0,2.393975785675045,0.008616954544255696,1.0900698438667222,2.0,0.8002906178504188,1.0,0.31780408563004914,0.006049058508434623,5.000003050723173,-1.6452548711890167,-0.010111705409536088,8.226279375162244,0.006145981140434742,9.1,0.08174154916778208,0.00011286162079506252,4.999815550864835,2.170952705176081,-0.04600024103266568,-10.85436309553145,-0.021188965067267418,-4.7,-0.11865820437669754,0.0002042047607272788,4.999613811929591,2.3786439792234266,-0.18614219697750856,-11.892301292188607,-0.07825559377670288,-6.8,-0.5321380376815795,0.0011475616315830422
0.12000000000000001,3.0,2.38780319141615,0.013842287273876458,1.2768587624086116,1.946691288681967,0.7996239385615961,1.0,0.31721497234991214,0.008868534786547278,5.000006622658305,0.2717318314878264,-0.00031283098000024133,-1.3586609570262027,-0.001151248929090798,-9.1,-0.015311610756907613,2.098798546042561e-05,4.999703463589786,2.1655745980589325,-0.1035535620180329,-10.827230818577304,-0.047818053513765335,-4.7,-0.26778109967708585,0.0004750992449380618,4.999461000002107,2.3473611474653544,-0.20672478043673703,-11.735540509673234,-0.08806688338518143,-6.8,-0.5988548070192337,0.0013031881669473037
0.14,3.0,2.3900747276391123,0.014695999424856058,1.1813392709684993,2.0,0.8006135144623945,1.0,0.31645894914336786,0.012084630384093525,5.000010169858945,-1.6546062780885882,-0.01542921816885123,8.273048217555399,0.00932500883936882,9.1,0.12402261756360532,0.0001720281848866371,4.99960949760405,2.1154284774029524,-0.08804755593535513,-10.576316307125875,-0.0416216179728508,-4.7,-0.23308106064796447,0.00041064563067079045,4.999303723191144,2.3102783187089906,-0.22160386772983123,-11.549783000329633,-0.0959208533167839,-6.8,-0.6522618025541306,0.0014296546224821327
0.16,3.0,2.390799148492177,0.016959365641765693,0.9352738891236844,1.9795965071938144,0.8014638221669846,1.0,0.3156274391944031,0.015500042191886323,5.000012315166845,0.2663084595484168,-0.00018364003898793305,-1.3315455773751956,-0.0006895764381624758,-9.1,-0.009171366627560929,1.256293989122129e-05,4.999537134868338,2.0663063910902775,-0.06864557837868063,-10.33057553427162,-0.03322139382362366,-4.7,-0.18603980541229248,0.00032464210522700656,4.999131119034882,2.2837423905464855,-0.25542061119976583,-11.416727652440049,-0.11184300482273102,-6.8,-0.760532432794571,0.0016911853306869151
0.18,3.0,2.3911149244083583,0.020046044825920373,0.9904839225709657,2.0,0.8023999566357987,1.0,0.31470192483341164,0.01909260014075391,5.000017583690022,-1.6707453959485905,-0.02356449075007146,8.3537563576121,0.014104178175330162,9.1,0.18758556973189117,0.00026198752338824776,4.999448027239992,2.035078516905049,-0.08656406525170675,-10.174269276619436,-0.04253598302602768,-4.7,-0.23820150494575498,0.000420102510786954,4.998960450148549,2.2442793367557616,-0.2645307206661488,-11.219063643527669,-0.11786889284849167,-6.8,-0.8015084713697433,0.0017919627749975642
0.19999999999999998,3.0,2.391286875297175,0.023716499841862762,0.8484020850262054,1.885610917439004,0.8034472775090546,1.0,0.3136928781425337,0.022904052190918907,5.000020243648785,0.2597185771413497,-0.00022106258636273794,-1.298598143358407,-0.0008511620108038187,-9.1,-0.01132045474369079,1.5510419678675207e-05,4.9993496980377525,1.9980558225330323,-0.09792366859540973,-9.988979773043088,-0.049009475857019424,-4.7,-0.27445306479930875,0.00048759067476231605,4.998787884588909,2.2062451703284736,-0.2834888930936188,-11.028551627870767,-0.12849383056163788,-6.8,-0.8737580478191376,0.0019720611327349548
0.21999999999999997,3.0,2.3912250403426056,0.028043753997704243,0.9622288354119828,1.8881342512956123,0.8045963138115318,1.0,0.3126076175703159,0.026828609841060915,5.000024103220991,-1.6717065353035556,-0.01820014425043455,8.35857297002983,0.010887164622545242,9.1,0.14479928947985174,0.00020129930353391287,4.9992436576640635,1.9591291969473486,-0.10853113575608345,-9.794164212383523,-0.0553976409137249,-4.7,-0.3102267891168594,0.0005551094891196414,4.998613149327947,2.1688833666181577,-0.3076184747946145,-10.84140891573619,-0.1418326497077942,-6.8,-0.9644620180130005,0.002202508443140621
0.23999999999999996,3.0,2.3961496958589734,0.03021564376318891,0.8705589805906868,1.7523668424877503,0.8068429920936334,1.0,0.31138403000513215,0.03096126902619606,5.000024291530168,-1.6543190985387441,-0.0009317063222375709,8.27163567863601,0.00056319625582546,9.1,0.007490510202478618,1.0258609110623889e-05,4.999130182380368,1.9172678150003493,-0.11990573331865502,-9.584671401674706,-0.06253989785909653,-4.7,-0.35022342801094053,0.0006316809147068411,4.998450390591487,2.1189689001952288,-0.30680258893425705,-10.591560926832056,-0.14478862285614014,-6.8,-0.9845626354217529,0.002254232207040161
0.25999999999999995,3.0,2.405997982896826,0.02937190611691991,0.9509522394244041,1.8395599735037975,0.8099290476149125,1.0,0.31016888664087494,0.035025717059767536,5.000027479820213,-1.6767452769351932,-0.015869871906219475,8.383772461334718,0.00946468859910965,9.1,0.12588035836815833,0.00017464016928919353,4.999032108902749,1.863602324673506,-0.10629624978735946,-9.316207859268662,-0.05703805387020111,-4.7,-0.3194131016731262,0.00057259510978005,4.99829780039249,2.0745885191907765,-0.30921277617894594,-10.369411232190771,-0.14904776215553284,-6.8,-1.0135247826576232,0.0023291767668038293
0.27999999999999997,3.0,2.415779378268636,0.029239886601854653,1.1167664245921536,1.8615385765168786,0.813185611107897,1.0,0.3088808782596903,0.03908942401746623,5.000032445174868,-1.6916844211822262,-0.025044775450434417,8.458476992907997,0.014804637990891933,9.1,0.19690168527886273,0.00027527452777493345,4.998947665335378,1.8124257425571741,-0.09396838451398137,-9.060221434349925,-0.05184675008058548,-4.7,-0.29034180045127866,0.0005174660082893929,4.9981526079535605,2.0355542405741374,-0.32004820082787616,-10.174010736156553,-0.15722902119159698,-6.8,-1.0691573441028595,0.0024745198136319193
0.3,3.0,2.422754357402476,0.03135791335204628,1.2970272249534491,1.7208238285801858,0.8161153438803842,1.0,0.30755049756853187,0.043031010088710575,5.000035350859349,-1.6835233068686657,-0.015234677846410246,8.417676048338961,0.009049282409250736,9.1,0.1203554560430348,0.00016687520087081857,4.998852399847207,1.7807379654005877,-0.10992965330797141,-8.901646251841761,-0.061732638627290726,-4.7,-0.34570277631282803,0.0006229690922216747,4.998018829666255,1.9938264448672487,-0.32198281131809436,-9.965182114533036,-0.16148988902568817,-6.8,-1.0981312453746794,0.0025509366766517543
0.32,3.0,2.423216707598847,0.03784062015423708,1.6831776515132504,1.5618893502414424,0.8180575036192083,1.0,0.3062083513022105,0.04678363509174679,5.000040043996167,-1.699352521485516,-0.024965534276631254,8.496830656293437,0.014691203832626343,9.1,0.19539301097393036,0.00027312102685717667,4.998738145989549,1.758290317030839,-0.1374591941270544,-8.789232879466113,-0.07817775756120682,-4.7,-0.43779544234275813,0.000803322652981091,4.997891884266529,1.9605474578443884,-0.3435201681437715,-9.798604228279844,-0.1752164512872696,-6.8,-1.1914718687534331,0.002800474682810042
0.34,3.0,2.4375144359092493,0.03598010793883751,1.8531637847043247,1.6262027787044335,0.8223677723749065,1.0,0.3049078808996232,0.05017471443945227,5.000047289666942,-1.7130365481934184,-0.03755054801114401,8.565263749894916,0.0219204593449831,9.1,0.29154210928827523,0.00041173383398670094,4.9986407368592936,1.7008850794732822,-0.1216897425430657,-8.502113446971306,-0.07154495269060135,-4.7,-0.4006517350673675,0.0007298517741532571,4.997779907274338,1.9157732505110883,-0.3452261567144307,-9.574613058297963,-0.18020199239253998,-6.8,-1.2253735482692718,0.0028923766061850218
0.36000000000000004,3.0,2.4596187040021333,0.02999373896955251,1.9311675994161293,1.6857878770940085,0.8281526999706611,1.0,0.3035637207046612,0.05346206558779498,5.000054714759309,-1.7202453667574842,-0.039651170197235935,8.601320956598615,0.023049717769026756,9.1,0.30656124632805587,0.0004336371638098525,4.998564158129206,1.654813756172558,-0.09767398387200793,-8.271692729983311,-0.059024155139923096,-4.7,-0.3305352687835693,0.0005938461882830723,4.997680260913629,1.8823033018736128,-0.3323922855326933,-9.407150056826303,-0.1765880584716797,-6.8,-1.200798797607422,0.0028256910517840883
0.38000000000000006,3.0,2.4692214287073444,0.031915125397897655,2.141015912745218,1.5351216294210945,0.8319241305518141,1.0,0.30223643211367585,0.056431073389087906,5.000061119000584,-1.719808056308236,-0.03550480952733114,8.599145394490778,0.02064463496208191,9.1,0.2745736449956894,0.00038706930165217923,4.998481310240232,1.6366286772763632,-0.10898841394278459,-8.180657855169093,-0.0665932446718216,-4.7,-0.3729221701622009,0.0006756446945574393,4.997588141826794,1.8605669779267013,-0.3436619920697085,-9.298347465960997,-0.18470820784568787,-6.8,-1.2560158133506774,0.0029760244865210503
0.4000000000000001,3.0,2.4734694295170496,0.03739526805750642,2.4000770800506563,1.354474062235656,0.8348968739732174,1.0,0.300924995487785,0.05905579268582186,5.000067903902178,-1.7257849228190936,-0.038230457323714676,8.629041801626046,0.022152503952383995,9.1,0.29462830256670713,0.000416229081207575,4.99838069147122,1.6289379587109716,-0.1379427237541728,-8.142052040425463,-0.08468261361122131,-4.7,-0.47422263622283933,0.0008763333924833872,4.997505375656282,1.837121634297363,-0.3561664815812782,-9.181025243135528,-0.19387201964855194,-6.8,-1.3183297336101532,0.003147833963255782
0.4200000000000001,3.0,2.4893000775953276,0.03634411612670336,2.4543267322893865,1.3288430643714628,0.8399423465932158,1.0,0.299628331380228,0.06133260412469177,5.000076535687533,-1.7382071632318683,-0.04821839088934073,8.691168851039654,0.027740301564335823,9.1,0.36894601080566647,0.0005253428356723277,4.998283880346062,1.6002992514089172,-0.1372951588010373,-7.99874995204706,-0.08579342812299728,-4.7,-0.4804431974887848,0.0008888959622180486,4.9974338751757035,1.8085022984481616,-0.35251882563758047,-9.037870649597963,-0.19492307305335999,-6.8,-1.3254768967628479,0.0031676858534821868
0.4400000000000001,3.0,2.509350296860766,0.0330723607147002,2.3469893840581078,1.343293339756098,0.8457740133713679,1.0,0.29832829875908395,0.06345850138961864,5.00008513876164,-1.741882589398955,-0.04899337956531867,8.709561248721357,0.028126683086156845,9.1,0.37408488504588605,0.0005329491661860686,4.998201325365207,1.5654199189868794,-0.119711140828186,-7.824283913833315,-0.0764722228050232,-4.7,-0.42824444770812986,0.0007843365040075185,4.997371252748484,1.7854290825829489,-0.34701741168774397,-8.922451971121127,-0.19436079263687134,-6.8,-1.321653389930725,0.0031570619807777373
