time,Etot,Vpot,Tkin,Pc,Pc_cart,lambda,beta,trans_error,orientation_error,s_n_j1,u_n_j1,s_dot_j1,tau_on_j1,qdot_j1,c_fric_j1,v_fric_j1,power_fric_j1,s_n_j2,u_n_j2,s_dot_j2,tau_on_j2,qdot_j2,c_fric_j2,v_fric_j2,power_fric_j2,s_n_j3,u_n_j3,s_dot_j3,tau_on_j3,qdot_j3,c_fric_j3,v_fric_j3,power_fric_j3
2.720000000000002,0.03256943032346057,0.032222099837427326,0.0003473304860332439,0.012211566944239785,0.9270590731935759,1.0,1.0,0.015598615298120594,0.020974646152596536,5.001728481202094,-0.8285272461396814,-1.0865585408678807e-23,4.144068324468782,1.3114336866173473e-23,9.1,1.744206803201072e-22,2.386809309643572e-25,4.997137702874853,-1.2207394992013865,-0.0015897375264718838,6.100203376847815,0.001302274176850915,4.7,0.007292735390365123,1.226037154435356e-05,5.002664973898294,-0.7953358142048347,-0.002845540070649405,3.9787986202094077,0.003577784402295947,6.8,0.02432893393561244,4.883195523194352e-05
2.740000000000002,0.03043026646881258,0.030097999168770866,0.00033226730004171366,0.017186468469404654,0.9337714370928364,1.0,1.0,0.01653747998509304,0.020587349152215516,5.001728481202094,-0.82008190460892,-3.4844282938295936e-31,4.101827019200894,4.248878403787296e-31,9.1,5.651008277037104e-30,7.732958694892878e-33,4.997136594939063,-1.2389857039667114,-0.0023117807373632926,6.19138080189839,0.0018658655462786555,4.7,0.01044884705916047,1.7578128422471408e-05,5.002668514744356,-0.8106216931363673,-0.002591790371071948,4.055271621622066,0.0031972872093319893,6.8,0.021741553023457528,4.362213402570088e-05
2.760000000000002,0.02879026158102744,0.02846891655449859,0.00032134502652884944,0.026823477961190195,0.9410852681089013,1.0,1.0,0.01776519131721965,0.020265424030356995,5.001728481202094,-0.8116917816173317,-1.1173607037059933e-38,4.059861902073078,1.3765825021409024e-38,9.1,1.8308547278474003e-37,2.505380153896442e-40,4.997135349468818,-1.257576793445169,-0.0024832710370695614,6.2842814491965004,0.00197464763186872,4.7,0.011058026738464831,1.860535915219047e-05,5.002672436843403,-0.8274215250892277,-0.0030185931029221504,4.139318857214811,0.003648192621767521,6.8,0.02480770982801914,4.979642626395334e-05
2.780000000000002,0.02768187948702254,0.02735948964623677,0.0003223898407857713,0.033961473821354754,0.9463603228746686,1.0,1.0,0.019193566379364205,0.019987748723134996,5.001728481202094,0.14793864602221576,0.0,-0.7399489392797914,0.0,0.0,0.0,0.0,4.997133988067512,-1.276647694501388,-0.002598980524977871,6.379579584980916,0.0020357852336019278,4.7,0.011400397308170794,1.9182798716852464e-05,5.002676882527334,-0.8451214447703583,-0.0036078881090345037,4.227869514680773,0.004269076511263847,6.8,0.029029720276594163,5.830730074711106e-05
2.800000000000002,0.027316707997945836,0.02699028204494697,0.0003264259529988649,0.04515757041383829,0.9516501229674552,1.0,1.0,0.020813716190888183,0.01978493967575986,5.001728484095677,-0.7946115545886451,-1.1211681534225002e-06,3.974431246377573,1.4109638186710072e-06,9.1,1.8765818788324397e-05,2.5679594455595006e-08,4.997132400162648,-1.296707395849762,-0.0029066435379692212,6.479818541331377,0.0022415569983422756,4.7,0.012552719190716743,2.1126911055517744e-05,5.0026820406666515,-0.8638070855382605,-0.004427620429325435,4.321352193422857,0.005125705152750015,6.8,0.0348547950387001,7.006690088245601e-05
2.820000000000002,0.02715787783041283,0.026838036385704037,0.0003198414447087917,0.08920602170004145,0.963657832971512,1.0,1.0,0.022567378348774987,0.0195803607926898,5.001736016787098,1.1269807784619286,-0.006002098153847187,-5.63686034985979,-0.005325821228325367,-9.1,-0.07083342233672739,9.768443864423344e-05,4.9971305843730365,-1.3166123387935094,-0.0031970279424376608,6.579283785947959,0.002428222680464387,4.7,0.013598047010600566,2.289133136868756e-05,5.002687729414936,-0.8821968596814904,-0.005165645993418021,4.413355404856983,0.005855434574186802,6.8,0.03981695510447025,8.010020136005562e-05
2.840000000000002,0.027620084237198732,0.02725829323601504,0.00036179100118369234,0.08924486786302414,0.957823172539428,1.0,1.0,0.024425947010615567,0.019403874107977975,5.001746382618574,-0.7886790108667734,-0.003913431178948139,3.944772389650079,0.004962007515132427,9.1,0.06599469995126128,9.096346916964431e-05,4.997128306561832,-1.3375218218029488,-0.0038634607332294095,6.683768156375666,0.002888521645218134,4.7,0.01617572121322155,2.724555130675327e-05,5.002693660927797,-0.901107968955511,-0.005716270077245182,4.507967124105257,0.0063436017371714115,6.8,0.0431364918127656,8.682026507432908e-05
2.860000000000002,0.02885612134900584,0.028385610857756156,0.00047051049124968274,0.16752223448454656,0.9838988985756942,1.0,1.0,0.02639418478579041,0.019277270060114267,5.001768996281266,1.1637713588510559,-0.018818350550097403,-5.8209155014613305,-0.016170144081115723,-9.1,-0.2150629162788391,0.00030125181896177366,4.9971260571278,-1.3590174879282666,-0.0036743973904122926,6.791181701018706,0.0027037160471081734,4.7,0.01514080986380577,2.54968037440068e-05,5.002699098814586,-0.920748800282301,-0.005594156441198331,4.606229193406878,0.006075659766793251,6.8,0.04131448641419411,8.313099835417311e-05
2.880000000000002,0.030138914434129718,0.029794152759582818,0.00034476167454690066,0.1050772015797244,0.9681712403476405,1.0,1.0,0.028397766724109333,0.019159593882886274,5.001779128976851,-0.7731648950433969,-0.003696953448998388,3.8672000352856406,0.004781584721058607,9.1,0.06359507679007947,8.763301241829464e-05,4.997123845830994,-1.3798870714132296,-0.0034908064212672892,6.895466589112945,0.0025297768879681826,4.7,0.014166750572621822,2.3851580183253375e-05,5.002705914286238,-0.9416892514638091,-0.007478316707689451,4.710994387717778,0.007941384799778461,6.8,0.05400141663849354,0.00010886052533550596
2.900000000000002,0.03231121418445759,0.03191868305192981,0.0003925311325277801,0.17389809868357692,0.9944503995671883,1.0,1.0,0.03049110281111601,0.019087970554367163,5.001797505782046,1.1733135022718395,-0.015796206936669995,-5.868676549163684,-0.013462903909385204,-9.1,-0.17905662199482322,0.0002498460953433216,4.997120216712017,-1.4041543670671113,-0.005542167890132233,7.016728175055528,0.003946979064494371,4.7,0.02210308276116848,3.727608401608533e-05,5.0027110996222675,-0.960998615582049,-0.006111969094523129,4.807598440893949,0.006360018625855446,6.8,0.04324812665581703,8.704637109376277e-05
