time,cbf,h_dot,h_dot_test,nominal_torque_j1,safe_torque_j1,qdot_j1,nominal_torque_j2,safe_torque_j2,qdot_j2,nominal_torque_j3,safe_torque_j3,qdot_j3
0.0,0.2,0.0,26.623202396191548,15.37110031841321,15.371100305509906,0.0,3.563423664283321,3.5634236612769383,0.0,6.708625121409888,6.708625124819843,-0.0
0.02,0.2,0.0,26.708800909779914,15.453618502729945,15.453618489805125,0.0,3.5580347082094352,3.558034705198034,0.0,6.727610680947089,6.727610684362758,-0.0
0.04,0.2,0.0,26.752254157414935,15.495096962380417,15.495096949453401,0.0,3.555411715646,3.5554117126340734,0.0,6.737007940377922,6.737007943794143,-0.0
0.06,0.2,0.0,26.772811503294562,15.515172845812566,15.515172832868231,0.0,3.5531519546615495,3.5531519516456047,0.0,6.740684281505782,6.740684284926591,-0.0
0.08,0.2,0.0,26.793940420958112,15.53671278853617,15.536712775585297,0.0,3.551833981193396,3.551833978175931,0.0,6.745957965082459,6.745957968505022,-0.0
0.1,0.2,0.0,26.816706043949306,15.556690752539167,15.556690739578425,0.0,3.5488935347174912,3.54889353169774,0.0,6.748741172984536,6.748741176409665,-0.0
0.12000000000000001,0.19999663199673706,-0.00016840016314745299,20.002686945697636,22.337248931369963,22.337248920257203,3.3680032629490597e-06,3.548946729189262,3.5489467266000556,0.0,6.7547414876747345,6.754741490611527,4.8326269279641565e-06
0.14,0.1791968334466219,-1.0399899275057578,19.63174636034807,22.331697218753764,22.33169682432606,0.020803166553378105,3.4933613858916734,3.4933612939921583,8.234518418248626e-07,6.698042767978919,6.698042872213492,0.005495212972164154
0.16,0.1651438556611538,-0.7026488892734051,19.374682267084143,22.332942313199553,22.332942184895888,0.03485614433884621,3.421875472487921,3.421875442593969,0.0032951480243355036,6.6173644849374025,6.617364518843975,0.010237008333206177
0.18,0.15590607821941377,-0.4618888720870018,19.214001512533496,22.342789362596957,22.342789326608614,0.04409392178058624,3.394907705068624,3.3949076966836107,0.005702948663383722,6.579685386331036,6.5796853958416985,0.011227202601730824
0.19999999999999998,0.14941842183470727,-0.32438281923532486,19.112626657085134,22.35490532587755,22.354905318367948,0.05058157816529274,3.4048039190199058,3.4048039172702227,0.00580323813483119,6.5846507028087125,6.584650704793265,0.010211584158241749
0.21999999999999997,0.14520797207951547,-0.21052248775959015,19.056921866600728,22.368068964422186,22.368068621627174,0.05479202792048454,3.4218769771269484,3.4218768972585782,0.004900915082544088,6.60258831416588,6.602588404757426,0.009086872451007366
0.23999999999999996,0.1398416727781296,-0.268314965069294,18.974401233257073,22.378630507419448,22.37863047965781,0.06015832722187042,3.43101220610476,3.4310121996366356,0.004071748349815607,6.612534473335489,6.612534480672053,0.008503291755914688
0.25999999999999995,0.13228453397750856,-0.37785694003105164,18.85273739775892,22.386544810812016,22.386544802434003,0.06771546602249146,3.4408005807023914,3.440800578750407,0.003122961148619652,6.622135546068167,6.622135548282193,0.008247866295278072
0.27999999999999997,0.12178723216056825,-0.5248650908470154,18.673826288190906,22.389299115368974,22.389299076174208,0.07821276783943176,3.44310607528142,3.443106066149548,0.0025077657774090767,6.620487067806828,6.620487078164544,0.00831898394972086
0.3,0.11545854508876802,-0.3164343535900116,18.5739764637724,22.396097587062933,22.39609751739724,0.084541454911232,3.434426915724983,3.434426899493834,0.0018586713122203946,6.615525537527976,6.615525555938027,0.009478211402893066
0.32,0.10868112444877626,-0.338871031999588,18.464278933878617,22.40076225640183,22.400762143175537,0.09131887555122375,3.4189455824681243,3.418945556087987,0.0017755379667505622,6.600753571563599,6.600753601484436,0.01086907647550106
0.34,0.1012100324034691,-0.37355460226535797,18.3372933361969,22.404789185456313,22.40478900999703,0.09878996759653091,3.406788202877376,3.4067881619984615,0.0019757465925067663,6.586596397770286,6.586596444137229,0.011723819188773632
0.36000000000000004,0.09432872831821443,-0.34406520426273346,18.218779702446458,22.40934190224316,22.409341654338036,0.10567127168178558,3.3766413683502434,3.376641310592549,0.003410046687349677,6.552894153101784,6.55289421861277,0.013670123182237148
0.38000000000000006,0.0867197334766388,-0.38044974207878113,18.087082087825046,22.4119085710499,22.411908224026014,0.1132802665233612,3.3699013956828376,3.3699013148323917,0.004583639092743397,6.536297157396723,6.5362972491011355,0.013547675684094429
0.4000000000000001,0.07793826311826707,-0.43907351791858673,17.933782094303226,22.412795516093027,22.41279486620982,0.12206173688173294,3.3567687975769696,3.3567686461670103,0.005115297622978687,6.517298017185898,6.517298188918983,0.014268363825976849
0.4200000000000001,0.0579637110233307,-0.9987276047468185,17.583436585672402,22.412250080171592,22.412250026244788,0.1420362889766693,3.3639705298091713,3.36397051724549,0.005588547792285681,6.506398857046303,6.506398871296695,0.01316087506711483
0.4400000000000001,0.050946933031082164,-0.35083889961242676,17.466281685803356,22.414164432670205,22.41416433162348,0.14905306696891785,3.37604430560336,3.3760442820616823,0.005529317073523998,6.510919114848679,6.510919141550401,0.012120855040848255
0.46000000000000013,0.04008908271789552,-0.5428925156593323,17.274671520463173,22.409985249850124,22.40998498314244,0.1599109172821045,3.3758909049247565,3.375890842788272,0.005055516492575407,6.505126470035135,6.505126540509963,0.012227274477481842
0.48000000000000015,0.02914070785045625,-0.5474187433719635,17.084364471819303,22.403732995544004,22.40373297017852,0.17085929214954376,3.379790246388595,3.379790240479036,0.003928694408386946,6.506929919732946,6.506929926435681,0.012662675231695175
