time,cbf,h_dot,h_dot_test,nominal_torque_j1,safe_torque_j1,qdot_j1,nominal_torque_j2,safe_torque_j2,qdot_j2,nominal_torque_j3,safe_torque_j3,qdot_j3
0.0,0.2,0.0,2.567627117760931,2.484068705320883,2.484068705232164,0.0,-0.1785248715636507,-0.17852487158432337,0.0,0.5468773047969187,0.5468773048203561,-0.0
0.02,0.2,0.0,2.626556679745649,2.540612701459889,2.5406127013711015,0.0,-0.18332391087302854,-0.18332391089371702,0.0,0.5587170297746915,0.558717029798147,-0.0
0.04,0.2,0.0,2.6852398825198693,2.5976271583794843,2.5976271582906905,0.0,-0.1859123959872075,-0.1859123960078976,0.0,0.5729758997834785,0.5729758998069356,-0.0
0.06,0.2,0.0,2.7476639077340144,2.6575699361828833,2.657569936094023,0.0,-0.1898600113985679,-0.18986001141927358,0.0,0.5864500388976921,0.586450038921167,-0.0
0.08,0.19652296770364047,-0.17385161481797695,-4.098189695982852,9.469115516141569,9.469115509029578,0.003477032296359539,-0.195032795147991,-0.19503279680516278,0.0,0.5941975526923287,0.5941975545711687,-0.0
0.1,0.1979695030488074,0.07232676725834608,-4.0103849404815435,9.528625618887368,9.528625611296805,0.0020304969511926174,-0.19934049678027055,-0.19934049854896824,0.0,0.6080909267837987,0.6080909287890142,-0.0
0.12000000000000001,0.19012985173612834,-0.3919825656339526,-4.097760070818043,9.578305315278179,9.578305310097956,0.00987014826387167,-0.20037158919143488,-0.20037159039849958,0.0,0.6158823963949939,0.6158823977634745,-0.0
0.14,0.17168217226862909,-0.9223839733749628,-4.3879368635259155,9.613977665672417,9.613977664340279,0.028317827731370926,-0.2011431589515109,-0.20114315926191625,0.0,0.6122945583926491,0.6122945587445654,-0.0
0.16,0.16962825767695905,-0.10269572958350182,-4.371094857302703,9.663277538418033,9.663277537350396,0.030371742323040962,-0.20466424117055185,-0.20466424141932466,0.0,0.6231034385652758,0.6231034388473223,-0.0
0.18,0.16344759315252305,-0.30903322622179985,-4.197865612535926,9.70460187115665,9.704601824799203,0.03655240684747696,-0.208069387701395,-0.20806939850317938,0.0,0.6291417941104364,0.6291418063571581,-0.0
0.19999999999999998,0.15171987265348436,-0.5863860249519348,-4.365477664573471,9.740028560762127,9.740028556919533,0.048280127346515656,-0.20913224383861204,-0.20913224473397968,0.0,0.6318529051403369,0.6318529061554877,-0.0
0.21999999999999997,0.14312293455004693,-0.4298469051718712,-4.478485398768062,9.774152326026142,9.774152324059738,0.05687706544995308,-0.21145028692285459,-0.211450287381052,0.0,0.6351922121980464,0.6351922127175184,-0.0
0.23999999999999996,0.1425708167254925,-0.027605891227722168,-4.437668512921833,9.818610965334464,9.818610962875557,0.05742918327450752,-0.21602982359082745,-0.2160298241637812,0.0,0.6453592830694271,0.6453592837190113,-0.0
0.25999999999999995,0.1456198997795582,0.15245415270328522,-4.3305308257709765,9.865528132127668,9.865528093887702,0.05438010022044182,-0.21878754428550493,-0.2187875531959432,0.0,0.6602352399835548,0.660235250085523,-0.0
0.27999999999999997,0.1410769008100033,-0.22714994847774506,-4.363873485959917,9.905100553937356,9.905100549816098,0.05892309918999672,-0.222932482660212,-0.22293248362051798,0.0,0.6666320002187793,0.6666320013075031,-0.0
0.3,0.13517477810382844,-0.2951061353087425,-4.423537990242536,9.943223996470012,9.94322398132467,0.06482522189617157,-0.22500091907814565,-0.22500092260721483,0.0,0.6741061468712727,0.6741061508723117,-0.0
0.32,0.13487685918807985,-0.01489594578742981,-4.382495011359148,9.985635911584204,9.985635895745128,0.06512314081192017,-0.22991316957673735,-0.22991317326741656,0.0,0.6837571153916581,0.6837571195759513,-0.0
0.34,0.13647485971450807,0.07990002632141113,-4.536522217419431,10.029852995739294,10.02985298358938,0.06352514028549194,-0.23328027939438742,-0.23328028222546637,0.0,0.6967750709895044,0.6967750741992653,-0.0
0.36000000000000004,0.13255361169576646,-0.19606240093708038,-4.561789077929253,10.068483312019678,10.068483289585163,0.06744638830423355,-0.23634235133026027,-0.23634235655778982,0.0,0.7044603470963432,0.7044603530229864,-0.0
0.38000000000000006,0.12717573046684266,-0.2688940614461899,-3.497745701366483,10.105355329978563,10.10535528924318,0.07282426953315735,-4.969784105915071,-4.969784115406911,-6.5682468353145396e-09,0.7106822691472647,0.7106822799085444,-0.0
0.4000000000000001,0.12253677546977998,-0.23194774985313416,-3.5370949197563966,10.142201606737304,10.142201544263777,0.07746322453022003,-4.972930136547709,-4.972930151104741,-2.1280285343066625e-16,0.7179927959231485,0.7179928124272595,-0.0
0.4200000000000001,0.12016369104385377,-0.11865422129631042,-3.529024439822832,10.181341273387865,10.181341197888761,0.07983630895614624,-4.972718548730346,-4.972718566322478,-0.000491564569529146,0.7328793136703645,0.7328793336159443,-0.0
0.4400000000000001,0.12314065992832185,0.14884844422340393,-3.385733674889564,10.219774592098467,10.219774532769268,0.07685934007167816,-4.88953597523213,-4.889535989056907,-0.013024551793932915,0.8833748007275775,0.88337481640064,-0.0
0.46000000000000013,0.1207867980003357,-0.11769309639930725,-2.4858059673971704,10.26000961250758,10.260009541576041,0.0792132019996643,-4.899848937347465,-4.899848953876211,-0.011714169755578041,4.238897948601468,4.238897967338149,1.0066028011124217e-09
0.48000000000000015,0.11432669758796693,-0.3230050206184387,-2.55515514228773,10.294560414215429,10.294560301467412,0.08567330241203308,-4.894222811331909,-4.894222837605875,-0.012226984836161137,4.254351499429484,4.254351529210937,3.2612661058532084e-17
